rating,acidity_structure,aftertaste,aroma,body,flavor,with_milk,roast_level,price_category
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Very Dark,Low Price
88.0,9.0,7.0,8.0,7.0,8.0,0.0,Very Dark,Low Price
85.0,9.0,7.0,7.0,7.0,7.0,0.0,Very Dark,Low Price
90.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
85.0,9.0,7.0,7.0,7.0,7.0,0.0,Very Dark,Low Price
85.0,9.0,7.0,7.0,7.0,7.0,0.0,Very Dark,Low Price
91.0,9.0,8.0,9.0,8.0,8.0,7.0,Very Dark,Low Price
90.0,9.0,7.0,8.0,8.0,8.0,8.0,Very Dark,Low Price
89.0,9.0,7.0,8.0,8.0,8.0,8.0,Very Dark,Low Price
89.0,9.0,8.0,7.0,8.0,8.0,8.0,Very Dark,Low Price
89.0,9.0,8.0,8.0,8.0,8.0,7.0,Very Dark,Low Price
88.0,9.0,8.0,9.0,7.0,8.0,7.0,Dark,Low Price
88.0,9.0,8.0,8.0,7.0,8.0,8.0,Very Dark,Low Price
88.0,9.0,8.0,8.0,7.0,8.0,7.0,Very Dark,Low Price
87.0,9.0,7.0,8.0,7.0,7.0,8.0,Dark,Low Price
87.0,9.0,8.0,7.0,7.0,7.0,8.0,Medium-Dark,Low Price
87.0,9.0,7.0,7.0,8.0,7.0,8.0,Dark,Low Price
86.0,9.0,7.0,8.0,8.0,7.0,7.0,Very Dark,Low Price
84.0,9.0,7.0,8.0,6.0,7.0,7.0,Very Dark,Low Price
83.0,9.0,6.0,7.0,6.0,7.0,7.0,Very Dark,Low Price
85.0,9.0,7.0,8.0,6.0,7.0,0.0,Very Dark,Low Price
88.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,8.0,Medium-Dark,Low Price
91.0,9.0,9.0,8.0,8.0,8.0,8.0,Medium,Low Price
95.0,9.0,7.0,9.0,8.0,9.0,0.0,Medium,Low Price
92.0,9.0,8.0,8.0,8.0,9.0,0.0,Light,Low Price
91.0,9.0,7.0,8.0,7.0,9.0,0.0,Medium,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
89.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,8.0,7.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,0.0,Light,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
90.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
90.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Light,Low Price
92.0,9.0,8.0,9.0,8.0,8.0,0.0,Light,Low Price
93.0,9.0,9.0,9.0,8.0,8.0,0.0,Medium,Low Price
93.0,9.0,9.0,8.0,8.0,8.0,0.0,Medium,Low Price
93.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium,Low Price
92.0,9.0,8.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium,Low Price
91.0,9.0,8.0,7.0,8.0,9.0,0.0,Medium,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,8.0,8.0,8.0,8.0,0.0,Very Dark,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
92.0,9.0,8.0,9.0,8.0,9.0,0.0,Medium,Low Price
90.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
92.0,9.0,8.0,8.0,7.0,8.0,0.0,Very Dark,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
93.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
93.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,8.0,8.0,7.0,7.0,0.0,Medium-Dark,Low Price
89.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium,Low Price
86.0,9.0,8.0,8.0,7.0,7.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,7.0,Light,Low Price
95.0,9.0,8.0,9.0,8.0,9.0,0.0,Light,Low Price
87.0,9.0,8.0,7.0,7.0,8.0,0.0,Very Dark,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,8.0,Medium-Dark,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,7.0,Medium-Dark,Low Price
88.0,9.0,7.0,8.0,8.0,7.0,0.0,Medium-Dark,Low Price
94.0,9.0,8.0,9.0,9.0,9.0,9.0,Medium-Dark,Low Price
92.0,9.0,9.0,9.0,8.0,8.0,8.0,Dark,Low Price
92.0,9.0,8.0,8.0,9.0,8.0,9.0,Medium-Dark,Low Price
91.0,9.0,8.0,9.0,8.0,8.0,8.0,Very Dark,Low Price
91.0,9.0,8.0,7.0,8.0,8.0,10.0,Medium,Low Price
91.0,9.0,7.0,8.0,8.0,8.0,9.0,Medium-Dark,Low Price
91.0,9.0,9.0,8.0,8.0,9.0,8.0,Medium-Dark,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,8.0,Medium-Dark,Low Price
91.0,9.0,8.0,9.0,7.0,8.0,9.0,Medium,Low Price
91.0,9.0,8.0,9.0,8.0,8.0,8.0,Medium-Dark,Low Price
90.0,9.0,8.0,8.0,7.0,9.0,8.0,Medium-Dark,Low Price
90.0,9.0,8.0,8.0,7.0,8.0,9.0,Medium-Dark,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,7.0,Very Dark,Low Price
92.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
92.0,9.0,8.0,8.0,8.0,9.0,0.0,Light,Low Price
90.0,9.0,7.0,9.0,8.0,8.0,0.0,Medium-Dark,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,8.0,Medium,Low Price
95.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
93.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium,Low Price
93.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium,Low Price
93.0,9.0,9.0,9.0,9.0,9.0,0.0,Medium-Dark,Low Price
92.0,9.0,8.0,9.0,8.0,8.0,0.0,Medium,Low Price
92.0,9.0,8.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
91.0,9.0,8.0,7.0,8.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
92.0,9.0,7.0,8.0,8.0,9.0,0.0,Medium,Low Price
96.0,9.0,8.0,8.0,8.0,9.0,0.0,Light,Low Price
92.0,9.0,8.0,8.0,7.0,9.0,0.0,Medium-Dark,Low Price
90.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Light,Low Price
95.0,9.0,10.0,9.0,8.0,9.0,0.0,Medium,Low Price
93.0,9.0,9.0,8.0,8.0,9.0,0.0,Light,Low Price
93.0,9.0,9.0,8.0,8.0,9.0,0.0,Light,Low Price
93.0,9.0,9.0,8.0,9.0,9.0,0.0,Medium-Light,Low Price
92.0,9.0,8.0,9.0,8.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,7.0,8.0,8.0,0.0,Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,7.0,8.0,8.0,9.0,0.0,Light,Low Price
89.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
89.0,9.0,8.0,9.0,7.0,8.0,0.0,Medium-Dark,Low Price
89.0,9.0,8.0,7.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,7.0,9.0,8.0,7.0,0.0,Medium-Light,Low Price
92.0,9.0,9.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
92.0,9.0,8.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Light,Low Price
92.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
92.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium,Low Price
92.0,9.0,7.0,9.0,8.0,8.0,0.0,Medium,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,0.0,Light,Low Price
91.0,9.0,8.0,9.0,8.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,7.0,8.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,9.0,8.0,7.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,9.0,8.0,8.0,0.0,Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
89.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
92.0,9.0,8.0,9.0,8.0,9.0,0.0,Light,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
92.0,9.0,8.0,9.0,8.0,9.0,0.0,Medium,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Light,Low Price
92.0,9.0,8.0,9.0,8.0,9.0,0.0,Light,Low Price
90.0,9.0,8.0,8.0,7.0,8.0,0.0,Dark,Low Price
90.0,9.0,7.0,9.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,7.0,7.0,8.0,8.0,0.0,Very Dark,Low Price
85.0,9.0,7.0,7.0,7.0,7.0,0.0,Very Dark,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
86.0,9.0,7.0,8.0,7.0,7.0,0.0,Very Dark,Low Price
87.0,9.0,7.0,7.0,8.0,8.0,0.0,Dark,Low Price
86.0,9.0,7.0,7.0,7.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,7.0,8.0,7.0,8.0,0.0,Medium,Low Price
86.0,9.0,7.0,7.0,7.0,7.0,0.0,Very Dark,Low Price
85.0,9.0,7.0,7.0,7.0,7.0,0.0,Very Dark,Low Price
96.0,9.0,9.0,8.0,9.0,10.0,0.0,Light,Low Price
94.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium,Low Price
93.0,9.0,9.0,8.0,8.0,9.0,0.0,Medium,Low Price
93.0,9.0,8.0,9.0,8.0,9.0,0.0,Light,Low Price
92.0,9.0,9.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
92.0,9.0,7.0,9.0,9.0,9.0,0.0,Light,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Light,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,0.0,Light,Low Price
91.0,9.0,9.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
89.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,7.0,8.0,0.0,Light,Low Price
90.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Light,Low Price
93.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
89.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,7.0,8.0,9.0,8.0,0.0,Light,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium,Low Price
87.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium,Low Price
87.0,9.0,6.0,9.0,8.0,8.0,0.0,Medium-Light,Low Price
92.0,9.0,8.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium,Low Price
88.0,9.0,7.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
93.0,9.0,8.0,9.0,8.0,9.0,0.0,Medium,Low Price
86.0,9.0,7.0,7.0,8.0,7.0,0.0,Very Dark,Low Price
92.0,9.0,9.0,8.0,8.0,9.0,0.0,Light,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Light,Low Price
94.0,9.0,8.0,9.0,8.0,9.0,0.0,Medium,Low Price
93.0,9.0,8.0,9.0,8.0,9.0,0.0,Medium,Low Price
92.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium,Low Price
92.0,9.0,9.0,8.0,8.0,9.0,0.0,Medium,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Light,Low Price
89.0,9.0,8.0,8.0,8.0,8.0,0.0,Dark,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium,Low Price
89.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,8.0,8.0,8.0,7.0,0.0,Light,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,7.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
87.0,9.0,7.0,7.0,8.0,8.0,0.0,Very Dark,Low Price
90.0,9.0,7.0,8.0,8.0,9.0,8.0,Very Dark,Low Price
91.0,9.0,8.0,8.0,9.0,8.0,0.0,Medium-Dark,Low Price
93.0,9.0,8.0,8.0,9.0,9.0,9.0,Medium-Dark,Low Price
91.0,9.0,8.0,8.0,8.0,9.0,8.0,Medium,Low Price
95.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
92.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
92.0,9.0,9.0,8.0,8.0,9.0,0.0,Medium,Low Price
95.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
92.0,9.0,9.0,8.0,8.0,9.0,0.0,Light,Low Price
94.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
95.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
97.0,9.0,9.0,9.0,8.0,10.0,0.0,Medium-Light,Low Price
96.0,9.0,9.0,9.0,8.0,10.0,0.0,Medium,Low Price
95.0,9.0,9.0,8.0,9.0,9.0,0.0,Medium-Light,Low Price
94.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium,Low Price
94.0,9.0,8.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
93.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium,Low Price
92.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,8.0,Medium-Dark,Low Price
93.0,9.0,8.0,9.0,7.0,8.0,0.0,Medium-Dark,Low Price
93.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium,Low Price
96.0,9.0,9.0,9.0,7.0,8.0,0.0,Medium-Light,Low Price
82.0,9.0,6.0,6.0,8.0,6.0,0.0,Very Dark,Low Price
89.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium,Low Price
87.0,9.0,7.0,8.0,8.0,7.0,0.0,Medium-Dark,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,7.0,8.0,7.0,8.0,0.0,Medium-Light,Low Price
88.0,9.0,7.0,7.0,8.0,8.0,0.0,Not Disclosed,Low Price
87.0,9.0,8.0,8.0,6.0,7.0,0.0,Medium-Light,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
92.0,9.0,8.0,9.0,8.0,8.0,0.0,Medium,Low Price
92.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
92.0,9.0,8.0,8.0,8.0,8.0,8.0,Medium-Dark,Low Price
94.0,9.0,8.0,8.0,9.0,8.0,0.0,Medium-Light,Low Price
94.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
94.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
94.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
93.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
93.0,9.0,8.0,8.0,7.0,9.0,0.0,Medium-Light,Low Price
92.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
92.0,9.0,8.0,8.0,9.0,8.0,0.0,Medium,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,0.0,Light,Low Price
91.0,9.0,9.0,7.0,7.0,8.0,0.0,Medium-Dark,Low Price
90.0,9.0,7.0,8.0,9.0,8.0,0.0,Medium-Dark,Low Price
90.0,9.0,9.0,7.0,7.0,8.0,0.0,Not Disclosed,Low Price
89.0,9.0,8.0,7.0,7.0,8.0,0.0,Medium,Low Price
89.0,9.0,7.0,9.0,7.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,7.0,8.0,8.0,7.0,0.0,Medium,Low Price
93.0,9.0,8.0,8.0,8.0,9.0,0.0,Medium-Light,Low Price
94.0,9.0,8.0,9.0,8.0,7.0,10.0,Dark,Low Price
94.0,9.0,8.0,9.0,7.0,8.0,9.0,Medium-Dark,Low Price
93.0,9.0,8.0,9.0,8.0,8.0,7.0,Medium,Low Price
92.0,9.0,8.0,9.0,7.0,7.0,9.0,Very Dark,Low Price
91.0,9.0,8.0,8.0,7.0,8.0,8.0,Dark,Low Price
91.0,9.0,8.0,8.0,8.0,8.0,8.0,Dark,Low Price
90.0,9.0,7.0,9.0,8.0,7.0,8.0,Medium-Dark,Low Price
89.0,9.0,7.0,8.0,8.0,8.0,8.0,Very Dark,Low Price
90.0,9.0,7.0,8.0,8.0,8.0,8.0,Dark,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,7.0,Medium-Dark,Low Price
89.0,9.0,8.0,7.0,8.0,7.0,8.0,Dark,Low Price
88.0,9.0,7.0,8.0,7.0,8.0,8.0,Very Dark,Low Price
88.0,9.0,7.0,8.0,7.0,7.0,8.0,Dark,Low Price
94.0,9.0,8.0,9.0,8.0,8.0,0.0,Medium,Low Price
95.0,9.0,9.0,8.0,8.0,8.0,0.0,Medium,Low Price
85.0,9.0,7.0,8.0,6.0,7.0,0.0,Very Dark,Low Price
89.0,9.0,9.0,7.0,8.0,7.0,0.0,Dark,Low Price
90.0,9.0,7.0,8.0,9.0,8.0,0.0,Medium,Low Price
89.0,9.0,7.0,9.0,8.0,7.0,0.0,Medium-Dark,Low Price
88.0,9.0,8.0,8.0,7.0,7.0,0.0,Medium-Dark,Low Price
90.0,9.0,8.0,9.0,7.0,7.0,0.0,Medium,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
93.0,9.0,8.0,9.0,8.0,8.0,0.0,Medium,Low Price
92.0,9.0,8.0,7.0,8.0,8.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,7.0,9.0,7.0,8.0,0.0,Medium,Low Price
89.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,6.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,8.0,8.0,7.0,7.0,0.0,Medium,Low Price
88.0,9.0,6.0,9.0,9.0,9.0,0.0,Medium-Dark,Low Price
88.0,9.0,7.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
86.0,9.0,7.0,7.0,8.0,7.0,0.0,Dark,Low Price
88.0,9.0,7.0,8.0,8.0,7.0,0.0,Not Disclosed,Low Price
89.0,9.0,7.0,9.0,8.0,7.0,0.0,Very Dark,Low Price
85.0,9.0,7.0,7.0,7.0,7.0,0.0,Very Dark,Low Price
87.0,9.0,7.0,7.0,8.0,8.0,0.0,Not Disclosed,Low Price
86.0,9.0,7.0,8.0,7.0,8.0,0.0,Very Dark,Low Price
86.0,9.0,7.0,8.0,8.0,7.0,0.0,Not Disclosed,Low Price
87.0,9.0,8.0,8.0,7.0,8.0,0.0,Very Dark,Low Price
86.0,9.0,7.0,8.0,8.0,7.0,0.0,Not Disclosed,Low Price
88.0,9.0,8.0,8.0,7.0,8.0,0.0,Very Dark,Low Price
93.0,9.0,8.0,9.0,8.0,8.0,0.0,Medium,Low Price
95.0,9.0,9.0,8.0,7.0,9.0,0.0,Light,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,6.0,8.0,9.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,7.0,7.0,8.0,8.0,0.0,Medium,Low Price
88.0,9.0,8.0,7.0,7.0,8.0,0.0,Medium-Dark,Low Price
85.0,9.0,7.0,8.0,7.0,7.0,0.0,Medium-Dark,Low Price
84.0,9.0,7.0,7.0,7.0,7.0,0.0,Very Dark,Low Price
83.0,9.0,7.0,7.0,7.0,6.0,0.0,Medium-Dark,Low Price
78.0,9.0,7.0,6.0,7.0,5.0,0.0,Dark,Low Price
97.0,9.0,8.0,9.0,9.0,9.0,0.0,Medium-Light,Low Price
91.0,9.0,9.0,8.0,8.0,8.0,7.0,Medium-Dark,Low Price
92.0,9.0,7.0,9.0,8.0,9.0,0.0,Medium,Low Price
92.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
92.0,9.0,7.0,9.0,8.0,8.0,0.0,Medium,Low Price
90.0,9.0,7.0,8.0,7.0,9.0,0.0,Medium-Light,Low Price
90.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
90.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
89.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
89.0,9.0,7.0,7.0,7.0,8.0,0.0,Medium,Low Price
88.0,9.0,7.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
88.0,9.0,7.0,7.0,8.0,8.0,0.0,Medium,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium,Low Price
87.0,9.0,8.0,8.0,7.0,7.0,0.0,Medium-Dark,Low Price
88.0,9.0,7.0,7.0,7.0,8.0,9.0,Medium-Dark,Low Price
91.0,9.0,7.0,9.0,8.0,8.0,0.0,Very Dark,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,7.0,Medium,Low Price
89.0,9.0,7.0,8.0,7.0,8.0,0.0,Dark,Low Price
92.0,9.0,8.0,9.0,8.0,8.0,0.0,Medium-Dark,Low Price
93.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
95.0,9.0,7.0,9.0,9.0,8.0,0.0,Medium,Low Price
92.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
91.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium,Low Price
89.0,9.0,7.0,9.0,8.0,8.0,0.0,Medium-Light,Low Price
88.0,9.0,7.0,8.0,8.0,7.0,0.0,Very Dark,Low Price
87.0,9.0,9.0,7.0,7.0,8.0,0.0,Medium-Light,Low Price
87.0,9.0,8.0,8.0,7.0,7.0,0.0,Medium,Low Price
85.0,9.0,6.0,7.0,8.0,7.0,0.0,Light,Low Price
89.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
95.0,9.0,8.0,10.0,7.0,9.0,0.0,Light,Low Price
90.0,9.0,7.0,9.0,7.0,8.0,0.0,Medium-Light,Low Price
92.0,9.0,9.0,8.0,7.0,8.0,0.0,Medium-Light,Low Price
95.0,9.0,8.0,10.0,8.0,8.0,0.0,Medium-Light,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,0.0,Dark,Low Price
93.0,9.0,7.0,8.0,10.0,9.0,7.0,Medium,Low Price
92.0,9.0,8.0,7.0,8.0,8.0,9.0,Medium,Low Price
90.0,9.0,8.0,7.0,7.0,8.0,9.0,Medium,Low Price
89.0,9.0,7.0,8.0,7.0,8.0,8.0,Medium,Low Price
89.0,9.0,7.0,9.0,7.0,8.0,7.0,Dark,Low Price
88.0,9.0,8.0,8.0,8.0,7.0,8.0,Medium,Low Price
88.0,9.0,7.0,8.0,7.0,8.0,8.0,Medium-Dark,Low Price
88.0,9.0,8.0,8.0,8.0,8.0,7.0,Medium,Low Price
87.0,9.0,7.0,8.0,7.0,7.0,8.0,Medium-Light,Low Price
86.0,9.0,8.0,7.0,7.0,7.0,7.0,Medium,Low Price
85.0,9.0,6.0,8.0,7.0,7.0,7.0,Very Dark,Low Price
83.0,9.0,7.0,7.0,7.0,7.0,6.0,Dark,Low Price
88.0,9.0,7.0,8.0,8.0,8.0,0.0,Medium-Dark,Low Price
89.0,9.0,8.0,8.0,7.0,8.0,0.0,Medium-Dark,Low Price
92.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium,Low Price
92.0,9.0,8.0,9.0,8.0,8.0,0.0,Medium-Light,Low Price
93.0,9.0,8.0,8.0,8.0,8.0,0.0,Medium-Light,Low Price
96.0,9.0,8.0,9.0,7.0,10.0,0.0,Medium,Low Price
97.0,9.0,8.0,9.0,8.0,10.0,0.0,Medium,Low Price
97.0,9.0,8.0,8.0,9.0,9.0,0.0,Medium,Low Price
92.0,9.0,9.0,8.0,7.0,8.0,0.0,Medium,Low Price
93.0,9.0,8.0,9.0,8.0,9.0,8.0,Medium-Light,Low Price
93.0,9.0,8.0,9.0,9.0,8.0,8.0,Medium-Light,Low Price
96.0,9.0,9.0,9.0,8.0,9.0,0.0,Medium-Light,Low Price
96.0,9.0,9.0,8.0,9.0,9.0,0.0,Medium-Light,Low Price
